병원ID,병원명,전화번호,주소,위도,경도,삭제 여부,장소 id
1540,이자영정신건강의학과의원,063-227-3090,"전북특별자치도 전주시 완산구 홍산로 245, 4층 401호 (효자동2가)",35.8155518,127.1054807,0,
1541,정주리정신건강의학과의원,063-226-5488,"전북특별자치도 전주시 완산구 홍산로 238, 5층 (효자동2가)",35.8148715,127.1064454,0,
1542,마음편한정신건강의학과의원,063-225-1675,"전북특별자치도 전주시 완산구 용머리로 156, 4층 (효자동1가)",35.8058425,127.1272552,0,
1543,마음의평화정신건강의학과의원,063-225-7582,"전북특별자치도 전주시 완산구 용머리로 57, 602호 (효자동1가, 전주크리닉센타)",35.8069429,127.1163364,0,
1544,조광현정신건강의학과의원,063-237-5050,"전북특별자치도 전주시 완산구 장승배기로 208, 2층 202호 (평화동1가)",35.7962549,127.1354108,0,
1545,김형준휴정신건강의학과의원,063-715-2522,"전북특별자치도 전주시 완산구 용리로 57-3, 3층 (효자동1가)",35.7988172,127.1160707,0,
1546,개정정신건강의학과의원,063-452-0005,"전북특별자치도 군산시 번영로 312, (사정동)",35.9628846,126.7514963,0,
1547,정일성정신건강의학과의원,442-2156,"전북특별자치도 군산시  중앙로 71, (중앙로3가)",35.9803325,126.7191119,0,
1548,나눔정신건강의학과의원,063-464-5500,"전북특별자치도 군산시 월명로 252, 2층 (수송동)",35.9664712,126.7160867,0,
1549,마음편한정신건강의학과의원,063-465-7007,"전북특별자치도 군산시 대학로 205, 외출준비 2층 (문화동)",35.9737166,126.7013416,0,
1550,휴정신건강의학과의원,063-468-5266,"전북특별자치도 군산시 백토로 114, 광명빌딩 3층 302호 (나운동)",35.9689985,126.7054658,0,
1551,더나은정신건강의학과의원,063-731-2100,"전북특별자치도 군산시 월명로 184, 현진빌딩 3층 302호 (수송동)",35.9604096,126.7160685,0,
1552,밝은마음 정신건강의학과의원,461-5050,"전북특별자치도 군산시 공단대로 396, 2층 (나운동, 고려빌딩)",35.9625198,126.6983521,0,
1553,제일정신과의원,063-545-3800,"전북특별자치도 김제시 중앙로 103, (요촌동)",35.8043608,126.8874127,0,
1554,하나정신건강의학과의원,063-581-6886,"전북특별자치도 부안군 부안읍 석정로 233, 천조빌딩 2층",35.7247444,126.7375105,0,
1555,최신경정신과의원,063-633-0364,"전북특별자치도 남원시 용성로 112, (죽항동)",35.409639,127.3885217,0,
1556,중앙정신건강의학과의원,063-535-8876,"전북특별자치도 정읍시 중앙1길 66-1, (수성동)",35.568806,126.8523759,0,
1557,김형욱정신건강의학과의원,063-535-7776,"전북특별자치도 정읍시 남북로 34, 201호 (수성동)",35.5682322,126.8509855,0,
1558,김봉준 정신건강의학과 의원,063-632-7582,"전북특별자치도 남원시 남문로 437, (하정동)",35.4065742,127.3792992,0,
1559,한사랑정신건강의학과의원,063-653-6230,"전북특별자치도 순창군 순창읍 옥천로 42-1, (순창읍)",35.3763059,127.1407927,0,
1560,군산숲정신건강의학과의원,063-443-0606,"전북특별자치도 군산시 궁포3로 4, 5층 501,502호 (조촌동)",35.9759817,126.7417337,0,
1561,해피뷰정신건강의학과의원,061-782-7200,"전라남도 구례군 구례읍 로터리길 17, 정다운빌딩 3층 301호",35.2091695,127.4665317,0,
1562,더맑은정신건강의학과의원,061-938-9920,"전라남도 담양군 담양읍 지침3길 13, 담양새마을금고 2층 202호",35.3157765,126.9850398,0,
1563,서울정신건강의학과의원,061-351-1179,"전라남도 영광군 영광읍 옥당로 153, 3층",35.2756737,126.5008798,0,
1564,담은정신건강의학과의원,061-727-3063,"전라남도 순천시 왕지2길 4-20, 2층 (왕지동)",34.9690847,127.5224036,0,
1565,민 정신건강의학과의원,061-754-5555,"전라남도 순천시 순광로 6, 4층 (조례동)",34.9542909,127.521938,0,
1566,허윤정신건강의학과의원,061-791-7975,"전라남도 광양시 공영로 88, 3층 (중동)",34.9356432,127.6988937,0,
1567,밝은마을정신건강의학과의원,061-725-8275,"전라남도 순천시 이수로 319, 3층 (조례동, 세븐빌딩)",34.9539104,127.5185726,0,
1568,김량진정신건강의학과의원,061-742-3600,"전라남도 순천시 이수로 315, 2층 (조례동)",34.9538071,127.5181705,0,
1569,로뎀정신건강의학과의원,061-793-1359,"전라남도 광양시 중마중앙로 60, 2층 (중동)",34.9354071,127.698478,0,
1570,순천정신건강의학과의원,061-751-1053,"전라남도 순천시 중앙로 119-1, (중앙동)",34.9563759,127.4839248,0,
1571,최종영신경정신과의원,061-723-4735,"전라남도 순천시 대석길 20, (연향동)",34.945607,127.5244124,0,
1572,김인호정신건강의학과의원,061-745-9400,"전라남도 순천시 팔마로 205, (덕암동)",34.9414039,127.5093028,0,
1573,든든정신건강의학과의원,061-820-7322,"전라남도 나주시 전력로 2, 이화프라자 6층 601~602호 (빛가람동)",35.0215717,126.785331,0,
1574,한걸음 정신건강의학과 의원,061-820-7365,"전라남도 나주시 나주로 205, 우성메디컬빌딩 303호 (성북동)",35.0348487,126.7214522,0,
1575,좋은생각 정신건강의학과의원,061-322-1119,"전라남도 함평군 함평읍 중앙길 80, 1층",35.0635162,126.522414,0,
1576,여수맑은정신건강의학과의원,061-684-7890,"전라남도 여수시 망마로 39, 4층 (학동)",34.759745,127.6671693,0,
1577,삼성숲정신건강의학과의원,061-655-3999,"전라남도 여수시 여서1로 54, (여서동)",34.7522261,127.7037648,0,
1578,여서정신건강의학과의원,061-653-6742-3,"전라남도 여수시 문수로 16-1, (문수동)",34.7498616,127.6996055,0,
1579,잘자는 정신건강의학과의원,061-643-8274,"전라남도 여수시 남산로 126, (서교동)",34.7400777,127.7280127,0,
1580,잘자고마음편한키다리정신건강의학과의원,061-835-9752,"전라남도 고흥군 고흥읍 고흥로 1745-2, 1745",34.6076077,127.2853274,0,
1581,맑은기억 정신건강의학과의원,061-864-7708,"전라남도 장흥군 장흥읍 중앙로 19-2, (장흥읍)",34.6778269,126.9083871,0,
1582,명정신건강의학과의원,061-285-9408,"전라남도 목포시 옥암로 147, (상동)",34.8116003,126.4233809,0,
1583,태원정신건강의학과의원,061-284-8831,"전라남도 목포시 교육로 77, 3층 (상동)",34.8037798,126.4191534,0,
1584,성모정신건강의학과의원,061-278-5875,"전라남도 목포시 영산로 325, 1층 (용당동)",34.8060433,126.4010816,0,
1585,김훈정신건강의학과의원,061-244-5860,"전라남도 목포시 영산로87번길 1, (명륜동)",34.7904225,126.3853625,0,
1586,마음편한 정신건강의학과 의원,061-432-5508,"전라남도 강진군 강진읍 평동2길 30, 1층",34.6380201,126.7680499,0,
1587,길정신건강의학과의원,061-542-9111,"전라남도 진도군 진도읍 남산로 138, 1동 2층",34.4777983,126.2641358,0,
1588,마음편한정신건강의학과의원,054-635-1112,"경상북도 영주시 광복로 74, 3층 (하망동)",36.8275706,128.6264822,0,
1589,김신경정신과의원,054-635-3890,"경상북도 영주시 구성로 346, (영주동)",36.8228527,128.6238623,0,
1590,김규태신경정신과의원,054-552-1072,"경상북도 문경시 중앙로 161, (점촌동)",36.5989819,128.2017748,0,
1591,이성헌정신과의원,054-534-7002,"경상북도 상주시 상산로 269, (남성동)",36.414982,128.159,0,
1592,행복한정신건강의학과의원,054-532-5778,"경상북도 상주시 상서문2길 131, 3층 (남성동)",36.4130891,128.1588303,0,
1593,이정신건강의학과의원,054-857-5688,"경상북도 안동시 서동문로 53, 1층 (평화동)",36.566665,128.7176335,0,
1594,신애정신병원,054-420-7100,"경상북도 김천시 어모면 신애길 89, (어모면)",36.211218,128.053812,0,
1595,의료법인영은의료재단김천신경정신병원,054-432-5040,"경상북도 김천시 아홉사리길 140-49,  (응명동)",36.148379,128.1147395,0,
1596,김천신경정신건강의원,054-432-2626,"경상북도 김천시 평화중앙8길 15, (평화동)",36.1220224,128.1147211,0,
1597,최영택정신건강의학과의원,054-439-6009,"경상북도 김천시 중앙공원1길 7-6, (남산동)",36.1198938,128.1197007,0,
1598,펴나난정신건강의학과의원,054-454-0500,"경상북도 구미시 야은로 305, A동 5층 501-1호 (도량동)",36.1390167,128.3165207,0,
1599,열린마음정신과의원,054-456-1475,"경상북도 구미시 구미중앙로 85, (원평동)",36.1291577,128.3380628,0,
1600,장정신과의원,054-454-7582,"경상북도 구미시 구미중앙로 111, (원평동)",36.1277838,128.3345258,0,
1601,맑은마음정신과의원,054-451-7582,"경상북도 구미시 신시로 75, (형곡동)",36.1145624,128.3387076,0,
1602,다니엘정신건강의학과의원,054-471-4100,"경상북도 구미시 인동중앙로 11, 구미인동우체국 3층 (인의동)",36.1066273,128.4203322,0,
1603,권오양정신건강의학과의원,054-332-1235,"경상북도 영천시 완산로 52, 중원메디빌 4층 (완산동)",35.9648282,128.9392301,0,
1604,류정신건강의학과의원,054-334-5334,"경상북도 영천시 완산로 46, 3층 (완산동)",35.9641218,128.9392369,0,
1605,돌고래정신건강의학과의원,,"경상북도 경산시 하양읍 대경로105길 3, 2층",35.9005654,128.8020042,0,
1606,새롬정신건강의학과의원,053-813-8875,"경상북도 경산시 대학로10길 1, 4층 (정평동)",35.8336963,128.7280023,0,
1607,봄정신건강의학과의원,053-811-2088,"경상북도 경산시 경안로 202, 5층 (중방동)",35.8255842,128.7373615,0,
1608,경산정신과의원,053-815-9933,"경상북도 경산시 중앙로 69, (중방동)",35.8229737,128.7347001,0,
1609,윤정신건강의학과의원,054-614-3213,"경상북도 포항시 남구 포스코대로 123, 7층 (이동)",36.0258966,129.3392047,0,
1610,장상렬정신건강의학과의원,054-283-1119,"경상북도 포항시 북구 중흥로 306, (죽도동)",36.0294133,129.363754,0,
1611,김종호신경정신과의원,054-282-7575,"경상북도 포항시 북구 양학천로 165-3, (죽도동)",36.0279074,129.3629687,0,
1612,김안나정신건강의학과의원,054-278-7584,"경상북도 포항시 북구 포스코대로 264-1, (죽도동)",36.0210592,129.3533103,0,
1613,이달우신경정신과의원,054-275-8881,"경상북도 포항시 북구 포스코대로 276-1, 2층 (죽도동)",36.020586,129.3545128,0,
1614,서울정신건강의학과의원,054-272-5482,"경상북도 포항시 북구 중흥로 228, 4층 (죽도동)",36.0235082,129.3590183,0,
1615,조우동정신건강의학과의원,054-253-8206,"경상북도 포항시 북구 중흥로 171, 미르치과 신관 7층 (죽도동)",36.0194847,129.3550787,0,
1616,서민재정신건강의학과의원,054-273-5511,"경상북도 포항시 남구 중흥로 96, 3층 (상도동)",36.0134841,129.3510757,0,
1617,경주정신건강의학과의원,054-624-0505,"경상북도 경주시 봉황로51번길 27, 5층 (성건동)",35.844351,129.2072413,0,
1618,김진용정신건강의학과의원,054-624-0700,"경상북도 경주시 중앙로48번길 3, (동부동)",35.8443034,129.2118671,0,
1619,손정신과의원,054-746-0128,"경상북도 경주시 화랑로 115, 3층 (동부동)",35.8447591,129.2135666,0,
1620,부엉이 정신건강의학과의원,054-743-0352,"경상북도 경주시 원화로 285-4, 4층층 (성동동)",35.8463794,129.2168904,0,
1621,시온정신건강의학과의원,055-944-1575,"경상남도 거창군 거창읍 중앙로 164-3, 1층",35.6877602,127.9163287,0,
1622,월화수정신건강의학과의원,055-963-9819,"경상남도 함양군 함양읍 함양로 1173, 3층 304호 (반월빌딩)",35.5235702,127.7281353,0,
1623,양정신건강의학과의원,055-352-0075,"경상남도 밀양시 북성로2길 15-9, (내이동)",35.4993736,128.7438483,0,
1624,밀양정신건강의학과의원,055-356-9111,"경상남도 밀양시 삼문중앙로 38, 2층 (삼문동)",35.4849582,128.7560078,0,
1625,마음우산정신건강의학과의원,055-795-0030,"경상남도 진주시 초북로20번길 5, 2층 (초전동)",35.2121323,128.1130737,0,
1626,이도윤정신건강의학과의원,055-255-0708,"경상남도 창원시 의창구 의안로 41, 3층 (소답동, 성림메디칼빌딩)",35.2652248,128.623818,0,
1627,한빛정신건강의학과의원,055-741-1515,"경상남도 진주시 진주대로 1083, 1,2층 (평안동)",35.1961279,128.0829922,0,
1628,명원정신건강의학과의원,055-763-7525,"경상남도 진주시 진양호로 526, (본성동, 백상빌딩)",35.1924208,128.0829889,0,
1629,삼성정신건강의학과의원,055-255-1586,"경상남도 창원시 마산회원구 3·15대로 800, 선메디칼빌딩 5층 (합성동)",35.2424073,128.5860209,0,
1630,삼성공감정신건강의학과의원,055-292-1275,"경상남도 창원시 마산회원구 3·15대로 775, 합성메디칼센타 3층 (합성동)",35.2409671,128.5840827,0,
1631,정청정신건강의학과의원,055-255-7504,"경상남도 창원시 마산회원구 3·15대로 773, (합성동, 정청신경외과)",35.2407302,128.5839979,0,
1632,정환증정신건강의학과의원,055-297-9164,"경상남도 창원시 마산회원구 3·15대로 765-1, (합성동)",35.2401431,128.5834528,0,
1633,이.문신경정신과의원,055-293-1222,"경상남도 창원시 마산회원구 3·15대로 772, (합성동, 경남고시학원)",35.2402628,128.5844145,0,
1634,이상돈신경정신과의원,055-252-9559,"경상남도 창원시 마산회원구 3·15대로 744, (합성동, 송하빌딩)",35.2383086,128.5828914,0,
1635,진주정신건강의학과의원,755-9909,"경상남도 진주시 진주대로 894-3, 2층 (칠암동)",35.1803804,128.0908043,0,
1636,해마음정신건강의학과의원,055-754-3375,"경상남도 진주시 진주대로 880, 3층 (칠암동)",35.1791744,128.0913465,0,
1637,치유정신건강의학과의원,055-762-7679,"경상남도 진주시 동진로 182, 4층 (상대동)",35.1795247,128.1110732,0,
1638,성가정신건강의학과의원,055-275-3557,"경상남도 창원시 의창구 우곡로217번길 36, 모리스빌딩 7층 (명서동)",35.2418216,128.6504094,0,
1639,박지혜정신건강의학과의원,055-755-8808,"경상남도 진주시 사들로 83, 미일빌딩 3층 302호 (충무공동)",35.1752409,128.148878,0,
1640,공감정신건강의학과의원,055-748-3500,"경상남도 진주시 순환로 527, 7층701호, 8층802호 (평거동)",35.1712047,128.0614364,0,
1641,박정신건강의학과의원,055-388-5340,"경상남도 양산시 삼일로 104, (중부동)",35.3437841,129.0388578,0,
1642,새빛정신건강의학과의원,055-743-8775,"경상남도 진주시 사들로 50, 3층 (충무공동)",35.1720177,128.1486485,0,
